InvoiceID,invoice_date,customer_id,customer_name,country,product_id,product_name,category,quantity,unit_price,total,payment_method,return_status,ReviewScore,promo,delivery_days,shipping_cost
INV9222,5/03/2025 18:34,CUST1389,Scott Williams,New Zealand,P1445,Thing Near,Automotive,1,137.25,137.25,Bitcoin,Not Returned,4,No,12,1.32
INV9223,20/07/2023 20:01,CUST1198,Adam Vaughan,U.S.,P1388,Professional Newspaper,Automotive,3,116.28,348.84,Bank Transfer,Not Returned,1,Yes,5,24.32
INV9224,8/10/2023 6:08,CUST2243,Kimberly Choi,France,P1215,Southern From,Toys,4,206.01,824.04,PayPal,Not Returned,1,Yes,10,21.89
INV9225,2/02/2024 4:32,CUST1989,Karen Johnson,Germany,P1127,Glass Determine,Food,5,241.01,1205.05,Bitcoin,Not Returned,4,No,12,19.08
INV9226,14/02/2025 18:22,CUST1856,Elizabeth Holmes,India,P1247,Doctor Situation,Books,3,420.73,1262.19,Credit Card,Not Returned,4,No,4,14.78
INV9227,1/11/2024 12:13,CUST1449,Phillip Nelson,India,P1225,Crime Agree,Books,3,338.03,1014.09,Credit Card,Not Returned,2,No,3,18.42
INV9228,26/11/2024 13:36,CUST1779,Kevin Price,Canada,P1201,Risk Season,Food,3,99.09,297.27,Bank Transfer,Not Returned,3,No,11,22.32
INV9229,1/08/2023 0:14,CUST1226,Kirk Carter,Germany,P1324,Check Country,Home,1,246.34,246.34,PayPal,Not Returned,1,No,8,24.40
INV9230,15/03/2025 1:23,CUST2172,Mr. Thomas Thompson,United States,P1432,Ground Win,Clothing,5,116.23,581.15,PayPal,Returned,5,No,2,22.53
INV9231,7/03/2024 6:25,CUST2476,Mary Ryan,U.S.,P1182,Growth Watch,Beauty,4,392.28,1569.12,PayPal,Not Returned,2,Yes,1,7.91
INV9232,12/07/2023 10:10,CUST1354,Patricia Le,USA,P1366,Physical Page,Clothing,2,496.99,993.98,Credit Card,Not Returned,4,No,8,19.25
INV9233,16/10/2023 14:27,CUST1197,Spencer Haynes,USA,P1437,Meet Clearly,Toys,3,210.67,632.01,Bank Transfer,Not Returned,5,Yes,2,23.22
INV9234,30/06/2023 21:37,CUST1593,Randy Smith,France,P1379,Market Center,Automotive,5,42.16,210.80,Credit Card,Not Returned,3,Yes,1,6.68
INV9235,23/04/2024 13:56,CUST1945,Paula Brown,UK,P1236,Throughout Point,Books,1,92.06,92.06,PayPal,Not Returned,5,No,12,7.37
INV9236,12/03/2024 19:59,CUST1415,Antonio Garcia,United States,P1163,Option With,Electronics,5,6.76,33.80,Credit Card,Not Returned,,No,13,22.15
INV9237,23/05/2024 16:36,CUST2448,Randy Wright,Germany,P1300,Watch Seem,Books,2,42.62,85.24,Bitcoin,Not Returned,5,Yes,9,11.73
INV9238,27/12/2023 15:30,CUST1392,Brian Smith,Australia,P1112,Television East,Automotive,2,53.46,106.92,Bitcoin,Not Returned,1,No,6,0.72
INV9239,4/12/2024 8:43,CUST1306,Edward Burgess,France,P1374,Water Hundred,Electronics,5,306.77,1533.85,Bank Transfer,Not Returned,4,No,11,14.55
INV9240,10/10/2024 6:46,CUST2299,Christopher Mullen,UK,P1118,Arm Eight,Home,2,192.59,385.18,PayPal,Not Returned,4,No,,11.84
INV9241,10/07/2024 16:16,CUST2456,Brian Chen,France,P1093,Simply Need,Electronics,4,118.33,473.32,PayPal,Not Returned,5,Yes,8,15.84
INV9242,4/09/2023 16:50,CUST2463,Matthew Miles,Australia,P1192,Forget Where,Toys,5,178.82,894.10,PayPal,Not Returned,4,No,13,18.42
INV9243,24/05/2024 20:34,CUST1712,Timothy Edwards,United States,P1286,Road Nation,Clothing,5,391.71,1958.55,Bank Transfer,Not Returned,5,No,10,8.60
INV9244,24/02/2025 17:08,CUST1302,Megan Le,Australia,P1071,Report Sign,Automotive,5,459.65,2298.25,PayPal,Not Returned,5,No,8,13.89
INV9245,27/07/2023 10:06,CUST1126,Michelle Evans,Australia,P1034,Establish Talk,Sports,1,138.62,138.62,PayPal,Not Returned,5,No,11,10.59
INV9246,12/07/2024 8:06,CUST2170,Tina Taylor,UK,P1311,Protect Him,Garden,4,355.12,1420.48,Bitcoin,Not Returned,5,Yes,2,24.58
INV9247,24/07/2024 5:35,CUST1947,Ariel Sandoval,Australia,P1172,Hear Process,Electronics,3,157.59,472.77,Credit Card,Not Returned,4,Yes,12,6.55
INV9248,7/06/2024 16:46,CUST2125,Peter Williams,U.S.,P1141,Federal Deep,Toys,1,231.33,231.33,Bank Transfer,Not Returned,2,No,7,14.14
INV9249,19/06/2023 6:57,CUST1256,Susan Murray MD,India,P1272,Else Natural,Garden,5,460.17,2300.85,Bitcoin,Not Returned,4,Yes,2,16.55
INV9250,18/09/2023 6:12,CUST1205,David Martinez,France,P1365,Role Scene,Food,5,474.82,2374.10,PayPal,Not Returned,5,Yes,13,14.85
INV9251,25/01/2024 17:11,CUST1897,Elizabeth Dean,New Zealand,P1351,Despite Appear,Home,5,154.62,773.10,Bank Transfer,Not Returned,4,No,10,16.15
INV9252,13/04/2024 1:58,CUST1653,Amy Gordon,USA,P1460,Own Police,Electronics,4,67.49,269.96,Credit Card,Returned,,Yes,3,17.26
INV9253,2/09/2024 14:11,CUST1224,Matthew Moore,United States,P1012,Industry A,Beauty,4,142.55,570.20,Credit Card,Returned,4,Yes,,5.59
INV9254,23/11/2024 4:27,CUST1284,Stephanie Williams,U.S.,P1269,Live Loss,Toys,1,220.74,220.74,Bank Transfer,Not Returned,5,No,12,11.29
INV9255,30/08/2024 18:11,CUST1782,Chelsea Nguyen,New Zealand,P1486,Force Stand,Clothing,2,306.70,613.40,Bitcoin,Not Returned,3,No,3,22.97
INV9256,22/04/2025 17:07,CUST1797,Michael Perry PhD,Canada,P1114,Hour Clearly,Clothing,1,463.55,463.55,Bank Transfer,Not Returned,2,No,,10.40
INV9257,10/06/2023 8:06,CUST1071,Whitney Peters,Australia,P1323,Commercial Trouble,Garden,4,426.22,1704.88,Bitcoin,Not Returned,1,No,9,0.22
INV9258,18/12/2024 15:14,CUST1165,John Anderson,Australia,P1251,Within Leg,Clothing,4,358.20,1432.80,Bitcoin,Not Returned,2,No,10,1.01
INV9259,2/01/2024 7:21,CUST1474,Robin Thompson,U.S.,P1379,Market Center,Automotive,2,42.16,84.32,Bank Transfer,Not Returned,5,No,3,18.98
INV9260,12/08/2023 11:41,CUST1303,Sara Fuller,United States,P1017,Five According,Electronics,5,366.22,1831.10,Bitcoin,Not Returned,5,No,9,14.87
INV9261,26/10/2024 19:24,CUST2217,Samantha Zavala MD,USA,P1040,Garden Structure,Books,5,457.00,2285.00,Credit Card,Not Returned,1,No,12,1.35
INV9262,8/12/2024 7:23,CUST1201,Ricky Davis II,Canada,P1416,Sure Public,Automotive,4,23.17,92.68,Bank Transfer,Not Returned,3,No,10,23.14
INV9263,1/08/2023 2:33,CUST2286,Carrie Valdez,U.S.,P1397,Price Health,Garden,5,221.69,1108.45,Credit Card,Not Returned,1,No,13,23.28
INV9264,3/09/2023 0:12,CUST1174,Nicole Herring,Canada,P1414,Answer Goal,Garden,3,147.67,443.01,Credit Card,Not Returned,4,Yes,11,7.00
INV9265,23/05/2023 22:14,CUST2417,Alyssa Alvarado,United States,P1490,Writer Name,Garden,1,320.76,320.76,Credit Card,Not Returned,,No,9,2.85
INV9266,28/01/2024 12:26,CUST2176,Pamela Hill,Germany,P1369,So Particular,Food,4,116.72,466.88,Bank Transfer,Not Returned,5,No,7,15.69
INV9267,24/11/2023 22:29,CUST2038,Samuel Suarez,Germany,P1468,Job Before,Sports,2,326.67,653.34,PayPal,Not Returned,4,Yes,4,9.08
INV9268,31/08/2023 4:05,CUST1019,Carla Gray,UK,P1180,One Far,Home,4,441.30,1765.20,PayPal,Returned,2,No,6,7.62
INV9269,26/09/2023 1:19,CUST1316,Lauren Carson,Australia,P1267,Stop American,Automotive,3,400.93,1202.79,Bank Transfer,Not Returned,5,Yes,12,7.16
INV9270,27/09/2023 21:18,CUST1279,Nathan Malone,India,P1355,Check Too,Home,1,320.75,320.75,PayPal,Not Returned,2,No,3,4.40
INV9271,6/05/2025 7:20,CUST2228,Jessica Garcia,Germany,P1292,Couple Start,Books,1,235.19,235.19,Credit Card,Not Returned,1,Yes,4,6.26
INV9272,14/06/2024 17:17,CUST1572,Reginald Knapp,Canada,P1389,Begin Member,Home,4,454.66,1818.64,Bitcoin,Not Returned,5,No,5,19.91
INV9273,18/06/2024 2:28,CUST1448,,India,P1012,Industry A,Beauty,3,142.55,427.65,Bitcoin,Not Returned,5,No,2,23.69
INV9274,5/05/2025 9:36,CUST2000,Matthew Davis MD,India,P1491,Require Cause,Garden,2,131.39,262.78,Bank Transfer,Not Returned,4,No,6,6.62
INV9275,25/02/2024 10:28,CUST1040,Paula Moreno,New Zealand,P1389,Begin Member,Home,1,454.66,454.66,Bank Transfer,Not Returned,,Yes,13,19.76
INV9276,16/02/2025 8:09,CUST1602,Tammy Mcdowell,Germany,P1141,Federal Deep,Toys,2,231.33,462.66,Bank Transfer,Not Returned,2,Yes,11,1.10
INV9277,9/09/2024 8:03,CUST1712,Timothy Edwards,Germany,P1399,Possible Order,Sports,1,368.59,368.59,Bitcoin,Not Returned,4,No,1,16.22
INV9278,20/02/2024 19:11,CUST1486,Monica Miller,France,P1420,Environmental Street,Electronics,3,330.54,991.62,Bitcoin,Not Returned,1,No,9,1.25
INV9279,23/01/2024 23:31,CUST2197,Jasmine Frye,New Zealand,P1043,Way Road,Garden,1,200.84,200.84,PayPal,Not Returned,1,No,3,10.97
INV9280,2/02/2024 3:30,CUST1889,Kristen Sloan,USA,P1108,Term Suggest,Books,1,270.46,270.46,PayPal,Not Returned,5,Yes,10,18.86
INV9281,31/10/2023 15:05,CUST1803,Rodney Williams,India,P1383,Job Network,Toys,5,352.98,1764.90,Credit Card,Not Returned,1,Yes,3,2.47
INV9282,18/08/2023 9:49,CUST1626,Amy Kelley,UK,P1292,Couple Start,Books,3,235.19,705.57,Credit Card,Not Returned,3,Yes,5,13.72
INV9283,17/07/2023 20:25,CUST1030,Rebecca Henderson,United States,P1110,Child Let,Toys,1,234.00,234.00,Bitcoin,Returned,,No,8,11.84
INV9284,29/12/2024 20:57,CUST1547,Julie Herrera,United States,P1151,Treatment Box,Automotive,1,8.87,8.87,Bitcoin,Not Returned,,Yes,13,22.53
INV9285,21/11/2023 12:00,CUST1127,Jason Powell,New Zealand,P1189,Dream Key,Books,1,115.35,115.35,Credit Card,Not Returned,5,No,12,14.60
INV9286,25/02/2024 2:45,CUST2419,,New Zealand,P1443,Job Without,Toys,1,387.47,387.47,PayPal,Not Returned,1,Yes,4,4.64
INV9287,14/11/2024 8:07,CUST1450,Brittany Kim,U.S.,P1459,Thousand Company,Home,5,250.19,1250.95,Bank Transfer,Not Returned,4,No,1,24.24
INV9288,8/05/2025 6:07,CUST1767,Haley Johnson,USA,P1123,Gun Rule,Toys,5,112.76,563.80,PayPal,Not Returned,4,No,5,4.59
INV9289,15/03/2025 8:15,CUST2478,Lisa Morris,New Zealand,P1202,Way Need,Electronics,1,355.85,355.85,Bank Transfer,Not Returned,1,Yes,14,2.49
INV9290,6/05/2025 2:12,CUST2309,Jennifer Hernandez,Canada,P1361,Boy Keep,Garden,1,61.47,61.47,Bank Transfer,Not Returned,5,Yes,9,19.02
INV9291,8/11/2024 16:31,CUST1353,Michael Farrell,U.S.,P1487,Generation Character,Sports,2,311.76,623.52,Bank Transfer,Not Returned,1,Yes,10,0.14
INV9292,29/03/2024 15:21,CUST1355,Jesse Perez,USA,P1118,Arm Eight,Home,1,192.59,192.59,Bitcoin,Not Returned,3,No,3,7.68
INV9293,8/04/2025 8:48,CUST1707,Mr. Richard Knight PhD,UK,P1237,Manager Seem,Automotive,2,234.95,469.90,Bank Transfer,Not Returned,3,No,11,16.31
INV9294,28/11/2023 13:45,CUST1639,Janet Kane DVM,Canada,P1316,Collection Human,Garden,5,220.61,1103.05,Bank Transfer,Not Returned,,Yes,7,11.06
INV9295,19/05/2023 7:06,CUST1505,Jodi Roach,New Zealand,P1238,Rate Hour,Automotive,4,128.35,513.40,PayPal,Not Returned,3,Yes,4,7.97
INV9296,28/11/2023 8:32,CUST1576,Thomas Peterson,Australia,P1135,Say Relate,Clothing,1,212.52,212.52,Bitcoin,Not Returned,,No,,19.61
INV9297,19/09/2024 11:02,CUST2045,Hannah Martin,United States,P1305,Range What,Beauty,5,268.71,1343.55,Credit Card,Not Returned,2,No,14,13.66
INV9298,24/10/2023 18:19,CUST1398,Ashley Hicks,India,P1488,Specific Try,Books,4,251.35,1005.40,Bitcoin,Not Returned,4,Yes,11,20.94
INV9299,2/12/2023 15:01,CUST1584,Jamie Baird,New Zealand,P1317,Oil Husband,Food,2,137.86,275.72,Bank Transfer,Not Returned,,Yes,14,19.21
INV9300,28/12/2024 22:42,CUST1219,Bailey Duran DDS,France,P1474,Continue Brother,Books,1,317.42,317.42,PayPal,Not Returned,3,Yes,7,15.44
INV9301,17/03/2025 22:38,CUST1968,Courtney Chapman,Germany,P1116,Tonight Bed,Garden,4,243.27,973.08,Credit Card,Not Returned,4,No,14,4.09
INV9302,22/05/2023 20:25,CUST1416,Gwendolyn Klein,United States,P1048,Always Side,Food,3,202.70,608.10,PayPal,Not Returned,1,No,14,0.26
INV9303,22/01/2024 16:19,CUST1534,,Germany,P1138,Record New,Books,3,336.51,1009.53,Credit Card,Not Returned,5,Yes,2,7.98
INV9304,20/11/2024 10:53,CUST1774,Carly Riggs,Germany,P1456,Though Allow,Sports,4,26.61,106.44,Bank Transfer,Not Returned,,Yes,9,4.78
INV9305,3/05/2024 0:04,CUST1719,Jeffrey Roberson,Canada,P1122,Field Address,Garden,1,81.62,81.62,PayPal,Not Returned,2,No,12,9.10
INV9306,12/11/2023 16:08,CUST1971,Jenna Gamble,Germany,P1257,Interview Stand,Clothing,5,210.36,1051.80,Bitcoin,Not Returned,3,No,5,2.82
INV9307,16/05/2024 11:55,CUST1525,Joseph Shaw,United States,P1354,Happy Although,Automotive,5,149.61,748.05,Bitcoin,Not Returned,,No,1,12.80
INV9308,6/11/2023 22:34,CUST1138,David Alvarez,U.S.,P1408,Agent Make,Sports,2,319.22,638.44,Bitcoin,Not Returned,,Yes,13,4.23
INV9309,5/04/2024 22:27,CUST1080,Kelly Donovan,UK,P1041,Meeting Consumer,Food,1,438.80,438.80,PayPal,Not Returned,3,Yes,1,1.44
INV9310,30/04/2024 0:09,CUST1161,Jennifer Adkins,USA,P1373,Future Home,Toys,1,286.47,286.47,Bank Transfer,Not Returned,1,No,,9.72
INV9311,6/06/2024 19:41,CUST1359,Ronald Davis,Australia,P1429,Air There,Food,3,400.66,1201.98,Bank Transfer,Not Returned,1,Yes,2,16.15
INV9312,19/03/2025 23:19,CUST1863,Tiffany Townsend,France,P1221,Worker Single,Automotive,3,239.23,717.69,Bitcoin,Not Returned,5,Yes,13,15.65
INV9313,5/01/2024 6:42,CUST1726,Christian Dawson,UK,P1213,Until Child,Sports,5,340.27,1701.35,Credit Card,Not Returned,3,No,7,2.96
INV9314,12/03/2025 14:18,CUST2290,Mr. Larry Shaw,USA,P1107,Hard Practice,Clothing,3,128.08,384.24,Bank Transfer,Not Returned,,No,8,4.41
INV9315,23/03/2025 19:52,CUST2120,Misty Garcia,Australia,P1158,Four Memory,Beauty,2,105.78,211.56,Bank Transfer,Not Returned,3,No,13,15.72
INV9316,31/10/2023 6:35,CUST1542,Kenneth Edwards,Germany,P1397,Price Health,Garden,2,221.69,443.38,Credit Card,Not Returned,5,No,5,21.63
INV9317,7/02/2024 2:11,CUST1221,Jeremy Dalton,U.S.,P1320,Government Others,Garden,5,125.71,628.55,Bank Transfer,Returned,4,Yes,12,7.81
INV9318,1/03/2025 23:40,CUST2310,John Mendez,France,P1370,Here Word,Automotive,4,193.29,773.16,Bank Transfer,Not Returned,1,Yes,1,7.10
INV9319,2/05/2024 23:27,CUST1876,Michael Miles,United States,P1018,First Doctor,Automotive,4,66.79,267.16,Bank Transfer,Not Returned,4,Yes,9,21.33
INV9320,6/04/2025 14:50,CUST2325,Dawn Wyatt,UK,P1225,Crime Agree,Books,5,338.03,1690.15,Bank Transfer,Returned,2,No,6,12.39
INV9321,23/11/2024 8:05,CUST1546,Johnny Khan,Canada,P1333,About Prevent,Garden,3,226.85,680.55,Bitcoin,Not Returned,1,Yes,6,4.45
INV9322,31/03/2024 18:38,CUST2397,Tracey Gonzalez,U.S.,P1253,Might Rise,Beauty,5,447.05,2235.25,Bitcoin,Not Returned,,No,10,2.26
INV9323,24/06/2023 8:17,CUST2444,Mrs. Raven Rivera DVM,Canada,P1036,Own Instead,Beauty,4,422.21,1688.84,PayPal,Not Returned,1,Yes,4,4.55
INV9324,16/05/2024 16:20,CUST2390,Dr. Samuel Holmes DDS,Germany,P1399,Possible Order,Sports,1,368.59,368.59,PayPal,Not Returned,5,Yes,3,10.21
INV9325,20/02/2024 18:37,CUST1990,Carmen Preston,India,P1321,Try Receive,Garden,3,287.08,861.24,PayPal,Not Returned,5,No,2,14.94
INV9326,4/04/2024 11:34,CUST1296,Laura Haney,Australia,P1219,World Term,Beauty,4,235.17,940.68,Credit Card,Not Returned,3,Yes,7,8.70
INV9327,27/07/2024 14:51,CUST2053,Robert Torres,Canada,P1382,Girl New,Electronics,1,119.58,119.58,Credit Card,Not Returned,,Yes,4,23.04
INV9328,11/03/2024 11:04,CUST2478,Lisa Morris,Canada,P1007,Difficult How,Automotive,2,103.42,206.84,PayPal,Not Returned,,No,12,17.76
INV9329,12/06/2024 6:52,CUST2462,Yolanda Garrett,France,P1183,Increase Realize,Sports,5,402.11,2010.55,Bank Transfer,Not Returned,5,Yes,8,21.04
INV9330,24/10/2024 23:06,CUST1091,Brian Rodriguez,India,P1336,Modern Top,Books,5,156.57,782.85,PayPal,Not Returned,3,Yes,5,9.30
INV9331,23/05/2023 15:33,CUST1472,Lori Ingram,Australia,P1047,Quality First,Food,2,217.07,434.14,Bitcoin,Not Returned,4,No,,5.85
INV9332,28/10/2024 19:57,CUST2101,Darryl Acosta,UK,P1167,Focus Goal,Sports,1,282.65,282.65,Bitcoin,Not Returned,,Yes,1,10.15
INV9333,11/12/2024 14:36,CUST1420,George Harper,USA,P1075,Believe Doctor,Toys,5,123.53,617.65,PayPal,Not Returned,4,Yes,14,14.85
INV9334,4/03/2024 21:38,CUST2423,Emily Reed,Canada,P1380,Campaign Run,Electronics,1,207.22,207.22,Bank Transfer,Not Returned,5,No,1,23.92
INV9335,3/10/2023 22:02,CUST1311,Victor Taylor,UK,P1022,Yes Road,Beauty,4,290.79,1163.16,PayPal,Not Returned,4,Yes,13,24.52
INV9336,23/11/2024 2:41,CUST1598,Kimberly Sharp,Germany,P1351,Despite Appear,Home,2,154.62,309.24,Credit Card,Not Returned,2,Yes,2,4.93
INV9337,21/06/2024 23:45,CUST1375,Paul Lewis,Australia,P1275,Open Impact,Electronics,3,46.55,139.65,PayPal,Not Returned,3,No,11,16.93
INV9338,14/07/2024 2:15,CUST2167,Michelle Rodriguez,Australia,P1416,Sure Public,Automotive,2,23.17,46.34,PayPal,Not Returned,2,Yes,5,21.54
INV9339,15/03/2025 7:51,CUST1547,Julie Herrera,Australia,P1355,Check Too,Home,4,320.75,1283.00,PayPal,Not Returned,4,Yes,9,19.20
INV9340,3/05/2024 21:51,CUST2113,Brian Gonzalez,France,P1318,Animal Special,Books,4,416.21,1664.84,Bank Transfer,Not Returned,4,Yes,8,3.08
INV9341,16/06/2023 7:26,CUST1081,Mike Allen,Australia,P1083,Everybody Bed,Sports,4,482.36,1929.44,PayPal,Not Returned,2,Yes,1,10.81
INV9342,27/07/2024 9:45,CUST1917,Christine Parker,France,P1067,Other Citizen,Toys,1,421.63,421.63,Bank Transfer,Not Returned,3,Yes,10,0.51
INV9343,2/03/2024 19:10,CUST1835,Timothy Hill,Australia,P1087,Sound Central,Beauty,2,221.86,443.72,Bank Transfer,Returned,5,No,14,10.91
INV9344,5/10/2023 6:30,CUST1526,Todd Moore,Australia,P1069,Save Do,Home,3,190.09,570.27,PayPal,Not Returned,2,No,9,5.71
INV9345,1/05/2025 7:35,CUST1415,Antonio Garcia,New Zealand,P1283,Compare Knowledge,Clothing,3,237.80,713.40,Bank Transfer,Not Returned,5,Yes,5,9.33
INV9346,20/07/2023 21:20,CUST2497,James Morgan,France,P1356,Alone Region,Garden,2,55.78,111.56,Bitcoin,Not Returned,3,No,13,16.66
INV9347,16/11/2023 16:47,CUST2069,Courtney Nichols,New Zealand,P1150,Receive Here,Toys,4,307.78,1231.12,PayPal,Not Returned,3,No,1,3.07
INV9348,18/07/2024 18:48,CUST2415,Ellen Wright,New Zealand,P1103,Full Guy,Garden,1,432.60,432.60,Credit Card,Not Returned,5,No,5,18.40
INV9349,9/10/2024 17:31,CUST1004,Cristian Santos,France,P1455,Church Fast,Books,3,428.73,1286.19,Credit Card,Not Returned,4,No,2,22.67
INV9350,14/04/2025 9:21,CUST2309,Jennifer Hernandez,USA,P1146,Across Audience,Home,1,466.96,466.96,Bitcoin,Not Returned,3,No,13,15.73
INV9351,19/10/2023 5:39,CUST1718,Kathryn Mccann,New Zealand,P1337,Moment Of,Food,3,187.67,563.01,PayPal,Not Returned,5,Yes,8,11.06
INV9352,7/01/2025 12:57,CUST1313,Tracy Ballard,New Zealand,P1457,Group How,Garden,5,354.09,1770.45,Credit Card,Not Returned,5,Yes,5,19.38
INV9353,30/10/2023 1:51,CUST2286,Carrie Valdez,Canada,P1121,There Ten,Automotive,5,332.63,1663.15,Bank Transfer,Returned,1,Yes,4,17.76
INV9354,27/11/2023 11:19,CUST1423,Mary Escobar,Canada,P1013,She Already,Books,4,478.82,1915.28,Bank Transfer,Not Returned,5,Yes,3,23.89
INV9355,22/03/2024 3:05,CUST2301,Mary Campbell,Canada,P1158,Four Memory,Beauty,5,105.78,528.90,Bitcoin,Not Returned,1,No,10,10.44
INV9356,21/02/2025 17:56,CUST2056,Michael Holloway,Canada,P1313,Second If,Automotive,4,482.91,1931.64,Bitcoin,Not Returned,3,No,4,10.34
INV9357,28/07/2024 4:22,CUST1121,Kenneth Scott,France,P1041,Meeting Consumer,Food,1,438.80,438.80,PayPal,Not Returned,5,Yes,13,2.12
INV9358,7/11/2023 12:52,CUST2282,Terry Ward,Germany,P1326,Approach Kind,Beauty,2,143.43,286.86,Bank Transfer,Not Returned,,Yes,5,5.06
INV9359,1/09/2024 21:22,CUST1025,Judy Baker,France,P1318,Animal Special,Books,3,416.21,1248.63,Credit Card,Not Returned,5,No,4,24.53
INV9360,4/02/2024 10:31,CUST2182,Gregory Chambers,Australia,P1370,Here Word,Automotive,1,193.29,193.29,Bank Transfer,Returned,3,No,4,23.85
INV9361,21/01/2024 12:45,CUST1734,Steven Stein,UK,P1010,Environmental Here,Electronics,2,380.61,761.22,PayPal,Not Returned,1,Yes,5,19.66
INV9362,24/07/2023 17:31,CUST2443,Glenn Collins DDS,United States,P1047,Quality First,Food,2,217.07,434.14,Bitcoin,Not Returned,2,Yes,,14.02
INV9363,24/05/2024 5:52,CUST2473,Aaron Little,Germany,P1103,Full Guy,Garden,5,432.60,2163.00,Bitcoin,Not Returned,,No,10,10.15
INV9364,14/01/2025 15:36,CUST1564,Molly Watts,Canada,P1100,Remain Job,Sports,1,99.25,99.25,Bank Transfer,Returned,3,No,10,20.81
INV9365,28/11/2023 16:43,CUST1797,Michael Perry PhD,France,P1083,Everybody Bed,Sports,1,482.36,482.36,Bitcoin,Not Returned,2,No,5,20.79
INV9366,31/01/2024 19:03,CUST1595,Sherry Woods,India,P1461,Improve Culture,Food,5,169.34,846.70,Bitcoin,Not Returned,3,Yes,10,6.89
INV9367,4/02/2024 3:25,CUST2009,Blake Orr,United States,P1149,Together While,Garden,2,417.70,835.40,Credit Card,Not Returned,,No,13,22.87
INV9368,7/08/2024 0:20,CUST2380,Kevin Nguyen,Germany,P1292,Couple Start,Books,4,235.19,940.76,Credit Card,Not Returned,,Yes,10,19.49
INV9369,22/06/2024 16:08,CUST1582,Gregory Peck,India,P1310,Seat Listen,Beauty,2,319.61,639.22,Bitcoin,Not Returned,1,Yes,3,21.24
INV9370,20/02/2024 19:36,CUST1848,Jessica Bowen,United States,P1088,Medical Operation,Automotive,5,228.49,1142.45,PayPal,Not Returned,2,Yes,13,1.37
INV9371,3/09/2023 18:19,CUST1948,Robert Stark,India,P1262,Population Wrong,Electronics,2,429.08,858.16,Credit Card,Not Returned,1,No,12,2.62
INV9372,23/11/2023 20:38,CUST2207,Dawn Rivera,USA,P1406,Fill Daughter,Garden,1,458.46,458.46,PayPal,Not Returned,2,Yes,6,5.61
INV9373,5/01/2024 15:48,CUST2432,Omar Price,UK,P1487,Generation Character,Sports,3,311.76,935.28,Credit Card,Returned,2,Yes,1,15.28
INV9374,26/01/2025 11:47,CUST1478,Curtis Williams,Canada,P1062,Protect Star,Sports,1,83.29,83.29,Bank Transfer,Not Returned,3,Yes,3,6.31
INV9375,9/04/2024 2:28,CUST2495,Heather Ellis,UK,P1035,First Best,Automotive,5,113.71,568.55,Bank Transfer,Not Returned,5,Yes,7,22.42
INV9376,26/04/2024 11:10,CUST1726,Christian Dawson,USA,P1183,Increase Realize,Sports,3,402.11,1206.33,Bank Transfer,Not Returned,2,No,13,7.61
INV9377,2/10/2023 16:46,CUST1647,Molly Rodriguez,Australia,P1073,Soldier Physical,Electronics,4,60.37,241.48,PayPal,Not Returned,1,Yes,12,16.72
INV9378,24/08/2023 13:54,CUST1558,Larry Robertson,New Zealand,P1055,Leader Keep,Sports,5,193.90,969.50,Bank Transfer,Not Returned,1,No,13,23.77
INV9379,12/07/2023 22:29,CUST1688,Katherine Stark,France,P1112,Television East,Automotive,1,53.46,53.46,Credit Card,Not Returned,,Yes,12,10.03
INV9380,13/04/2025 2:10,CUST1478,Curtis Williams,India,P1480,Successful Meeting,Electronics,2,165.57,331.14,Credit Card,Not Returned,1,Yes,,3.30
INV9381,16/04/2025 9:05,CUST1912,Robert Haynes,UK,P1313,Second If,Automotive,1,482.91,482.91,Bank Transfer,Not Returned,,Yes,11,13.60
INV9382,1/04/2024 16:03,CUST2398,Mariah Thompson,United States,P1050,I Bar,Home,4,257.22,1028.88,Bitcoin,Returned,3,Yes,11,6.03
INV9383,7/01/2025 1:13,CUST1048,Joshua Blair,India,P1480,Successful Meeting,Electronics,5,165.57,827.85,Bitcoin,Not Returned,4,Yes,9,20.83
INV9384,3/02/2025 13:34,CUST1944,Francis Robinson,France,P1261,Form Indeed,Food,5,473.30,2366.50,Bank Transfer,Not Returned,5,Yes,7,10.83
INV9385,25/05/2024 12:28,CUST1703,Michael Abbott,U.S.,P1031,Evidence Hit,Clothing,2,306.52,613.04,PayPal,Returned,5,Yes,2,11.64
INV9386,4/06/2024 15:18,CUST2232,Brandon Brown,India,P1271,And Understand,Sports,1,363.47,363.47,Bank Transfer,Not Returned,3,No,12,3.38
INV9387,13/07/2023 19:30,CUST2296,Alison Williams,New Zealand,P1424,Speak According,Garden,5,314.58,1572.90,PayPal,Not Returned,,No,,9.62
INV9388,11/01/2024 2:53,CUST1449,Phillip Nelson,U.S.,P1065,Need Analysis,Home,3,256.30,768.90,Bitcoin,Not Returned,,Yes,3,9.22
